2199,subzero,氷点下の
2200,rainfall,降雨量、雨
2201,drizzle,霧雨
2202,frost,霜、冷え込み
2203,breeze,そよ風
2204,gale,強風
2205,tornado,竜巻
2206,flood,洪水
2207,wildfire,山火事、野火
2208,astronomer,天文学者
2209,galaxy,銀河
2210,Mercury,水星
2211,Venus,金星
2212,Mars,火星
2213,Jupiter,木星
2214,Saturn,土星
2215,Uranus,天王星
2216,Neptune,海王星
2217,Pluto,冥王星
2218,aerospace,航空宇宙（産業）
2219,spacecraft,宇宙船
2220,astronaut,宇宙飛行士
2221,atmosphere,大気、雰囲気
2222,orbit,軌道、周回軌道を回る
2223,asteroid,小惑星
2224,comet,彗星
2225,meteorite,隕石
2226,solstice,至（夏至・冬至）
2227,ion,イオン
2228,liquid,液体、液体の
2229,metallurgy,冶金学、金属加工
2230,element,元素、要素
2231,molecule,分子
2232,hydrogen,水素
2233,oxygen,酸素
2234,nitrogen,窒素
2235,carbon,炭素
2236,arsenic,ヒ素
2237,bronze,青銅
2238,copper,銅
2239,phosphorus,リン
2240,sulfur,硫黄
2241,acid,酸
2242,fluoride,フッ化物
2243,petroleum,石油
2244,resin,樹脂
2245,sulfuric acid,硫酸
2246,zinc,亜鉛
2247,antioxidant,抗酸化物質
2248,rectangle,長方形
2249,square,正方形、四角形
2250,cone,円すい
2251,radius,半径
2252,diameter,直径
2253,equation,方程式
2254,infinity,無限
2255,cyberspace,サイバースペース、仮想空間
2256,decode,解読する、暗号を解く
2257,thermostat,温度調節器、サーモスタット
2258,laptop,ノートパソコン
2259,sonar,ソナー（水中音波探知機）
2260,electrode,電極
2261,canal,運河、水路
2262,sewer,下水道
2263,fountain,噴水
2264,clog,詰まらせる、詰まる
2265,plumbing,配管設備、水道工事
2266,janitor,用務員、管理人
2267,highway,幹線道路、高速道路
2268,bypass,バイパス
2269,intersection,交差点
2270,aircraft,航空機
2271,aviation,航空（術）
2272,license,免許、許可証
2273,locomotive,機関車
2274,mileage,走行距離、燃費
2275,navigate,航行する、道案内する
2276,runway,滑走路
2277,shuttle,シャトル便、往復バス・電車など
2278,timetable,時刻表
2279,toll-free,通話料無料の、無料通行の
2280,surcharge,追加料金
2281,federation,連盟、連邦
2282,Congress,（米国などの）議会
2283,Senate,上院
2284,majority,多数派、過半数
2285,embassy,大使館
2286,ambassador,大使
2287,diplomat,外交官
2288,commander,司令官、指揮官
2289,bomber,爆撃機、爆弾犯
2290,weaponry,兵器類
2291,arsenal,兵器庫、武器の蓄え
2292,pact,協定、条約
2293,territory,領土、領域
2294,refugee,難民
2295,monetary,通貨の、金銭の
2296,devalue,価値を下げる、通貨の切り下げをする
2297,minting,造幣、硬貨を作ること
2298,inflation,インフレ、物価上昇
2299,gross domestic product,国内総生産（GDP）
2300,rating,格付け、評価
2301,courthouse,裁判所の建物
2302,innocence,無罪、無実
2303,imprisonment,投獄、監禁
2304,probation,保護観察、執行猶予
2305,informant,情報提供者、密告者
2306,robbery,強盗（罪）
2307,trafficking,不正取引、密売・人身売買
2308,gangster,ギャング
2309,smuggler,密輸業者
2310,poverty,貧困
2311,brainwashing,洗脳
2312,manufacturer,製造業者、メーカー
2313,retailer,小売業者
2314,auction,オークション、競売
2315,output,生産高、出力
2316,prototype,試作品、原型
2317,monopoly,独占（企業）
2318,questionnaire,アンケート（用紙）
2319,respondent,回答者
2320,conference,会議、大会
2321,pavilion,展示館、パビリオン
2322,CEO,最高経営責任者
2323,auditor,会計監査人、監査官
2324,workshop,講習会、作業場
2325,internship,インターンシップ、就業体験
2326,bulletin board,掲示板
2327,adhesive,接着剤、粘着性の
2328,paycheck,給料（の小切手）
2329,pension,年金
2330,recreation,レクリエーション、気晴らし
2331,union,組合、労働組合
2332,unemployment,失業（状態）
2333,dinosaur,恐竜
2334,evolution,進化
2335,archaeologist,考古学者
2336,excavation,発掘（作業）
2337,ancient,古代の、古い
2338,remains,遺物、遺跡、遺骸
2339,shipwreck,難破船、沈没船
2340,mummy,ミイラ
2341,millennium,千年（紀）
2342,monarch,君主、国王
2343,ancestor,祖先
2344,throne,王位、玉座
2345,aristocrat,貴族
2346,tyrant,暴君
2347,warrior,戦士
2348,peasant,小作農、農民
2349,piracy,海賊行為、著作権侵害
2350,settler,入植者、開拓者
2351,slaughter,大量虐殺、屠殺
2352,dagger,短剣
2353,cemetery,墓地
2354,graveyard,墓場
2355,tomb,墓、墓碑
2356,catacomb,地下墓地
2357,coffin,棺
2358,monument,記念碑、モニュメント
2359,worship,礼拝する、崇拝（する）
2360,morality,道徳、倫理観
2361,sermon,説教、説法
2362,sin,罪
2363,archbishop,大司教
2364,bishop,司教
2365,priest,司祭、神父、聖職者
2366,chapel,礼拝堂
2367,choir,合唱団、聖歌隊
2368,missionary,宣教師
2369,pilgrim,巡礼者
2370,publication,出版物、出版
2371,myth,神話、作り話
2372,proverb,ことわざ
2373,stopover,途中降機、途中滞在
2374,safari,サファリ旅行、（アフリカの）狩猟旅行
2375,atlas,地図帳
2376,aroma,よい香り、アロマ
2377,artistry,芸術性、技巧
2378,auditorium,講堂、ホール
2379,scenery,景色、舞台装置
2380,panorama,パノラマ、全景
2381,pillar,柱、支柱
2382,carving,彫刻
2383,plaster,しっくい、石膏、ばんそうこう（英）
2384,collage,コラージュ
2385,masterpiece,傑作、名作
2386,patron,後援者、ひいき客
2387,graffiti,落書き（アート）
2388,recital,リサイタル、独奏会
2389,finale,フィナーレ、最終楽章・最後の場面
2390,rehearsal,リハーサル、通し練習
2391,debut,デビュー、初舞台
2392,vandalism,故意の破壊行為
2393,pageant,華やかな行列、ショー・コンテスト
2394,fiction,フィクション、小説
2395,parody,パロディー、風刺的な模倣
2396,prologue,序幕、前口上
2397,paradox,逆説、一見矛盾した事実
2398,metaphor,隠喩、比喩表現
2399,undergraduate,学部生、大学生（学士課程）
2400,doctorate,博士号
2401,dormitory,寮
2402,nursery,保育園、苗床
2403,curriculum,カリキュラム、教育課程
2404,bilingual,二言語を話す、バイリンガルの
2405,sentence,文、判決
2406,phrase,句、言い回し
2407,pronunciation,発音
2408,adjective,形容詞
2409,martial arts,武道、格闘技
2410,referee,審判員、レフェリー
2411,gymnastics,体操競技、体操
2412,stamina,持久力、スタミナ
